"","case_id","Helland","Helland_prob.C1","Helland_prob.C2","Helland_prob.C4","Helland_prob.C5","Bentink.subtype.score","Bentink.subtype","Bentink.Angiogenic.proba","Bentink.nonAngiogenic.proba","Verhaak","Verhaak_gsva.DIF","Verhaak_gsva.IMR","Verhaak_gsva.MES","Verhaak_gsva.PRO","Konecny","Konecny_prob.C1_immL","Konecny_prob.C2_diffL","Konecny_prob.C3_profL","Konecny_prob.C4_mescL","ConsensusOV","ConsensusOV_probs.IMR_consensus","ConsensusOV_probs.DIF_consensus","ConsensusOV_probs.PRO_consensus","ConsensusOV_probs.MES_consensus"
"103","73fb7bab-b6f9-4411-a0f2-48f884eb5679","C1",0.682489455633726,-0.0610266081530867,-0.31257582325427,-1.20941738724042,0.105182744182416,"nonAngiogenic",0.0202122009750633,0.979787799024937,"IMR",0.644745058906831,0.688887644780565,0.667337349323086,0.450871938328007,"C4_mescL",0.245151684527022,-0.362662964324483,0.0261533124188278,0.483100466721622,"IMR_consensus",0.462,0.128,0.04,0.37
"104","c6996478-e874-456e-ad0c-296658d8baa2","C1",1.0358222515062,-0.548471545158751,-1.14252650572198,0.259849542239165,-0.502207377877502,"Angiogenic",0.949773437633059,0.0502265623669407,"MES",0.402196478663522,0.654423631067023,0.726445478319228,0.446431387455105,"C4_mescL",0.162964720115287,-0.410078874922081,0.175346779502203,0.459210932079254,"MES_consensus",0.128,0.016,0.026,0.83
"105","0f3919e2-e4d0-4394-9cba-88b8653694a0","C5",-0.519891604610918,-1.1508825223675,0.368149352078418,1.35255215716232,0.672412615916788,"nonAngiogenic",3.53281074201689e-05,0.99996467189258,"PRO",0.533071463546348,0.168625597937549,0.388974557177377,0.652441029599505,"C2_diffL",-0.579974336241201,0.462393361403351,0.431929956174425,-0.367853881143142,"PRO_consensus",0.046,0.202,0.696,0.056
"106","25ff83ac-f657-473a-a0d0-fd5e98e2f691","C1",1.67533295384552,0.433199227101271,-1.46676101838729,-0.649532979086817,-0.2233316923945,"nonAngiogenic",0.452153308614935,0.547846691385065,"MES",0.576037262828411,0.745272053799284,0.746476184264892,0.63955317091345,"C4_mescL",0.254971371046654,-0.413875510300754,-0.0507263244041442,0.52548421626943,"MES_consensus",0.262,0.05,0.02,0.668
"107","ff23c7dc-14a8-43a4-a00b-3bafdc645e46","C2",0.144655472243731,1.99017617695691,-0.108631876053891,-1.30963005082177,0.345122587045381,"nonAngiogenic",0.00139220885594906,0.998607791144051,"IMR",0.699765114189138,0.714364855469752,0.58206538458606,0.361985881987514,"C1_immL",0.0972483735907913,-0.0258468614784803,-0.121064890317454,-0.0164545317068253,"DIF_consensus",0.196,0.602,0.048,0.154
"108","24de03d9-8635-4173-ad2b-08d01f7ff27f","C5",-0.318246651560642,-1.37353319932758,0.0714888946322507,1.76933544029495,0.523719935901818,"nonAngiogenic",0.00018759422594643,0.999812405774054,"PRO",0.235250174260141,0.182921701222827,0.477198297308595,0.804180223255555,"C3_profL",-0.61110583965414,0.408869001327593,0.519770434638217,-0.335396935767956,"PRO_consensus",0.004,0.008,0.96,0.028
"109","cfdb5780-7a6a-41ec-80f6-1405a06ba81d","C5",-0.807866691318915,-0.900298082154835,0.49167938380752,0.760484422368504,0.735867759396246,"nonAngiogenic",1.73245229465688e-05,0.999982675477053,"PRO",0.388380351385059,0.504053948447995,0.283698407251789,0.737148150100984,"C2_diffL",-0.463262870426929,0.424621005484203,0.318738028027019,-0.472779662323645,"PRO_consensus",0.154,0.266,0.48,0.1
"110","f3aafcfa-9e92-4d07-905c-c9b4fdd276c0","C2",-0.442336874719797,0.759312395394994,0.216774388470543,-0.0182830330056881,0.475680965580024,"nonAngiogenic",0.000321695046068938,0.999678304953931,"IMR",0.343117913949589,0.734977120241392,0.547432119377157,0.463545951198746,"C1_immL",0.515990478760312,-0.370630146141849,-0.354187373608582,0.197213903204189,"IMR_consensus",0.842,0.036,0.028,0.094
"111","962fb836-bac4-4da3-8705-fe9a5cacde8e","C1",3.3473738848833,-0.522009628089553,-3.28839958600351,0.12908167762812,-1.69566878496342,"Angiogenic",0.999999920039755,7.99602448971739e-08,"MES",0.507469327664985,0.586423812454367,0.889655435077847,0.783875483192037,"C4_mescL",-0.109664162065673,-0.26623379270872,0.349918086500655,0.466323321848147,"MES_consensus",0.004,0.002,0.052,0.942
"112","d936e585-e711-48ec-955f-ef3dc5ca7353","C1",2.58236610245374,0.346874423109681,-2.71389650838914,-0.177360548145384,-1.07675157463194,"Angiogenic",0.999916581991273,8.34180087266521e-05,"MES",0.45469082216417,0.685444095767391,0.843195031575561,0.767250891719902,"C4_mescL",0.427126044489779,-0.539318297275455,-0.0166027173042823,0.616718582281184,"MES_consensus",0.07,0.014,0.134,0.782
"113","c18d6e53-5ede-44c8-a80a-0b961d59a094","C1",1.81724633924086,0.25514057343869,-1.59555155681072,-0.683011088392604,-0.396821648080671,"Angiogenic",0.852738519217693,0.147261480782307,"MES",0.731598247600032,0.697190783009691,0.841268923544974,0.442552440086942,"C4_mescL",0.327632129068988,-0.405828861263653,-0.144618764937168,0.464482603203596,"MES_consensus",0.142,0.04,0.016,0.802
"114","c0b634eb-856b-491e-ab86-3088950176d9","C5",-0.50526214018758,-0.177510534408628,0.286683132598975,0.320805647505003,0.630046083383956,"nonAngiogenic",5.68499449327065e-05,0.999943150055067,"IMR",0.529006760188958,0.686036591111776,0.518849486269779,0.647998075467546,"C1_immL",0.137977915231018,0.111143579993802,-0.21488082883118,-0.174777313889564,"IMR_consensus",0.464,0.238,0.15,0.148
"115","bbb907c3-ad29-4255-9b4c-764d052db122","C5",-0.70927196064191,-0.436444705930009,0.424372544077559,0.470577528826867,0.487345898367874,"nonAngiogenic",0.000282209970195387,0.999717790029805,"PRO",0.502566747486697,0.499700625192626,0.418456752450568,0.583454338285851,"C2_diffL",-0.446340801669998,0.41815035746535,0.330569080137348,-0.477163035291746,"DIF_consensus",0.14,0.446,0.348,0.066
"116","c0e46d22-7732-4048-b5e9-7e631f7a797a","C1",0.297110592553161,-0.224389482347363,-0.142793505565273,-0.436170173630211,0.396751060812833,"nonAngiogenic",0.000780156156747802,0.999219843843252,"DIF",0.726280677189052,0.629627699636374,0.50833104840231,0.278003555538244,"C3_profL",-0.109269198152091,-0.0285899631567138,0.1904227922644,0.0570742870189713,"DIF_consensus",0.152,0.616,0.046,0.186
"117","391b894d-7639-4e12-97f1-e189233505ff","C5",-0.805588886708072,-1.32904451901038,0.529887193153299,1.70408755078493,0.744801739437069,"nonAngiogenic",1.56708127432312e-05,0.999984329187257,"PRO",0.279697605885062,0.222754353243629,0.42239607011398,0.771278098791053,"C2_diffL",-0.582050713722327,0.448368064288982,0.440197808128191,-0.387877024486577,"PRO_consensus",0.02,0.044,0.91,0.026
"118","fcd1465c-ddbb-438c-81c9-9be12b5327af","C4",-0.874894454373582,0.187757244143517,0.905664944974428,-0.493458737140272,0.789273943801057,"nonAngiogenic",9.51055669032523e-06,0.99999048944331,"DIF",0.881254377777887,0.712914768411749,0.113886674210142,0.128551093506367,"C2_diffL",0.0323810363947979,0.232477348321207,-0.242979234742592,-0.348280113033216,"DIF_consensus",0.102,0.894,0.004,0
"119","7a647483-f972-492c-972d-63b7eff7beff","C4",-0.722667895980624,-0.4164146451448,0.785109699435473,-0.430581345433661,0.747188381653798,"nonAngiogenic",1.52564043634193e-05,0.999984743595637,"IMR",0.56369752988663,0.615538902664627,0.281215845339009,0.581101988312693,"C2_diffL",-0.223338453235917,0.342976369102701,-0.00527300546188835,-0.301334708195205,"DIF_consensus",0.228,0.656,0.086,0.03
"120","7bac05ec-f793-4b99-b1d1-c848f0c69b60","C1",0.0447474903928931,-0.0866752161543491,-0.0533808277975175,-1.73543242507168,0.260560053138591,"nonAngiogenic",0.00359048967740643,0.996409510322594,"IMR",0.606544627861401,0.684368399491241,0.58635326728458,0.412742084980231,"C4_mescL",0.0863285998944391,-0.122443344208927,0.0189173481672133,0.145902249396583,"IMR_consensus",0.524,0.164,0.078,0.234
"121","cf8f83cf-db75-479f-8f27-f0d74f262c91","C1",1.59490968430278,-0.467669674184731,-1.3858965472281,0.239027374712075,-0.267543738994067,"Angiogenic",0.575544168934619,0.424455831065381,"DIF",0.859880125385875,0.5583555011887,0.734006731752859,0.357055760413762,"C4_mescL",-0.0569814764296686,-0.212352200793502,0.23671481648411,0.354698499018521,"MES_consensus",0.066,0.202,0.098,0.634
