"sample","assigned_subtype","max_score","C1_immL","C2_diffL","C3_profL","C4_mescL"
"eba440bf-7924-4bee-9c1b-684acc65aed5.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.139913826992302,-0.0239105875236474,0.139913826992302,0.0242884274387243,-0.200186584866833
"850ac9a7-0b03-493b-abd7-a2cad3ce1e23.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.221797070980827,0.221797070980827,0.00632431565714018,-0.35593365080683,-0.058271706706677
"01b83536-edd8-482a-bff6-01d0bb9970d5.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.080245799801925,-0.166737114747099,0.0196095001578596,0.080245799801925,0.069249375826548
"09afd98b-1da0-4de9-be52-8f8f595c3dfe.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.301803579582856,0.255628161638685,-0.264181359021409,-0.189108692171293,0.301803579582856
"ca1f772a-da2c-4c21-9f25-f7c4144637c3.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.439464918743657,-0.351584377576013,0.439464918743657,0.108840060371361,-0.504721998185301
"8c985ded-ab7e-4792-b373-8670db4f2ed7.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.474055620678647,-0.369514834868316,0.474055620678647,-0.0862374201621369,-0.518181979919703
"c5318c3f-ea9a-421a-be7c-26fa120568c6.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.208886555280608,-0.213349009328502,0.208886555280608,0.171388318912604,-0.172713686744987
"8ce770db-df49-4c86-b57b-3d98375f65c9.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.437779872687881,-0.449362705562112,0.437779872687881,0.149258182454351,-0.426439083043239
"2e3b43ae-a0aa-4d7e-a66e-07d4a88b16e8.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.54276007297048,-0.626570737681099,0.54276007297048,0.384316122355788,-0.504249568564194
"1bbb5ca6-937e-4f18-a2a5-b02d0738a4c9.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.11890342056714,-0.165479353350373,0.11890342056714,-0.00522489518037278,-0.201766959430208
"29d7b853-8865-4ac6-8640-701867c4ef6b.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.292623951998242,-0.310750535217616,0.292623951998242,0.111451803727843,-0.378526431744187
"1eacd17c-5634-465d-83d4-d39d136d0ce2.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.279303333420066,-0.193872870249017,0.279303333420066,-0.0253584178907978,-0.213917956032095
"85eefeaf-be74-41e0-980a-0b16bc47cbc9.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.42867513625069,0.42867513625069,-0.035004346604878,-0.552413594230918,-0.154878708717079
"95184079-0806-49b9-8bf7-edd8aaca0ba2.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.595592238306755,0.595592238306755,-0.456196623251027,-0.465583728198407,0.387801708545098
