cluster,miRNA,mean_in_cluster,mean_other_clusters,log2fc_vs_rest,p_value,fdr
4,hsa-mir-4766,-1.6567928561991077,-1.643343395941082,-0.013449460258025736,0.13009058111772345,0.2521010019175759
4,hsa-mir-4434,-1.700589456145549,-1.6871235049541398,-0.013465951191409253,0.0659633098223984,0.16309298850055967
4,hsa-mir-1272,-1.700589456145549,-1.6869949441390664,-0.01359451200648265,0.06734731694679062,0.1649322047676505
4,hsa-mir-1264,-1.700589456145549,-1.6869755220434701,-0.013613934102078895,0.0659633098223984,0.16309298850055967
4,hsa-mir-6770-1,-1.6726182641574934,-1.6589881431235765,-0.01363012103391692,0.0378822682336112,0.12479749942362112
4,hsa-mir-4789,-1.700589456145549,-1.6869224780046541,-0.013666978140894903,0.04619671048033215,0.13370476502656428
4,hsa-mir-3156-2,-1.700589456145549,-1.6868661856697058,-0.013723270475843208,0.05787295347212917,0.15072088049502755
4,hsa-mir-3156-1,-1.700589456145549,-1.6867322114937122,-0.013857244651836798,0.06734731694679062,0.1649322047676505
4,hsa-mir-5702,-1.700589456145549,-1.6867118964500778,-0.01387755969547122,0.04619671048033215,0.13370476502656428
4,hsa-mir-892c,-1.700589456145549,-1.686561559553007,-0.014027896592542,0.04724382489481938,0.13473558836548125
4,hsa-mir-1270,4.00755567665127,4.021688242699487,-0.014132566048217221,0.8138247590018058,0.8804206824152684
4,hsa-mir-3149,-1.6741900610865226,-1.6600381775060997,-0.014151883580422853,0.07046732434869464,0.16970853815501188
4,hsa-mir-4520-1,-1.700589456145549,-1.686382857440191,-0.01420659870535812,0.12074091873594983,0.24117264177731335
4,hsa-mir-6830,-1.6253464836115565,-1.610985620188409,-0.014360863423147574,0.1789057455954963,0.3115479242712576
4,hsa-mir-767,1.731760477017083,1.7461833791601533,-0.014422902143070404,0.847633244856121,0.9005091875549198
4,hsa-mir-5693,-1.700589456145549,-1.686066010673643,-0.014523445471906093,0.06734731694679062,0.1649322047676505
4,hsa-mir-548aq,-1.700589456145549,-1.6860339742210504,-0.014555481924498626,0.0659633098223984,0.16309298850055967
4,hsa-mir-5007,-1.700589456145549,-1.68566064486006,-0.014928811285489063,0.07944034126344192,0.18386785218244717
4,hsa-mir-1263,-1.700589456145549,-1.6855817780044784,-0.015007678141070624,0.056643377804744356,0.14901124683878786
4,hsa-mir-548x,-1.700589456145549,-1.685444255152191,-0.015145200993357921,0.05543447759562701,0.14884300352698474
4,hsa-mir-3689a,-1.700589456145549,-1.6852917263895753,-0.015297729755973766,0.07786848753136207,0.18186588779627394
4,hsa-mir-1285-1,-1.700589456145549,-1.6852326912062605,-0.015356764939288503,0.07786848753136207,0.18186588779627394
4,hsa-mir-650,-1.689661390883477,-1.6741861476028759,-0.015475243280601125,0.05063287456455297,0.14054676925391926
4,hsa-mir-609,-1.700589456145549,-1.6849801318004947,-0.015609324345054354,0.07786848753136207,0.18186588779627394
4,hsa-mir-548ao,-1.700589456145549,-1.6845843359125097,-0.01600512023303935,0.0659633098223984,0.16309298850055967
4,hsa-mir-4459,-1.700589456145549,-1.6844565628504924,-0.016132893295056627,0.04724382489481938,0.13473558836548125
4,hsa-mir-3611,-1.700589456145549,-1.6843820567029957,-0.01620739944255334,0.05543447759562701,0.14884300352698474
4,hsa-mir-4445,-1.700589456145549,-1.6842616303817737,-0.01632782576377534,0.038159235400684145,0.12479749942362112
4,hsa-mir-4771-2,-1.6851548044104252,-1.6687923993689981,-0.016362405041427053,0.08264582230214011,0.18959923939902731
4,hsa-mir-4642,-1.6586326311639283,-1.6422262272497445,-0.016406403914183798,0.16195440665731187,0.29346114746564
4,hsa-mir-4431,-1.700589456145549,-1.6841805601110857,-0.01640889603446327,0.059123460470135815,0.15240573416207936
4,hsa-mir-4765,-1.700589456145549,-1.6840539646298214,-0.01653549151572764,0.09299989035595344,0.20245178262381175
4,hsa-mir-4436a,-1.700589456145549,-1.6838570039774,-0.016732452168149115,0.08325040463203058,0.19040570049229363
4,hsa-mir-1278,-1.700589456145549,-1.6838283280995385,-0.016761128046010487,0.0659633098223984,0.16309298850055967
4,hsa-mir-6770-3,-1.6644112008864738,-1.6476349951807023,-0.01677620570577143,0.11941582937578386,0.24037250816286815
4,hsa-mir-4315-1,-1.700589456145549,-1.6837315275676499,-0.01685792857789914,0.07944034126344192,0.18386785218244717
4,hsa-mir-1289-2,-1.700589456145549,-1.683703489877325,-0.016885966268223918,0.08492178289232893,0.19199395385531073
4,hsa-mir-3171,-1.700589456145549,-1.6836928805075342,-0.016896575638014832,0.0659633098223984,0.16309298850055967
4,hsa-mir-4417,-1.679887646644988,-1.6629678622527668,-0.016919784392221082,0.04413744217481461,0.13370476502656428
4,hsa-mir-572,-1.1173979900013122,-1.1003336866457618,-0.017064303355550425,0.5504942148662303,0.6981877847083896
4,hsa-mir-6863,-1.700589456145549,-1.6835072695185798,-0.017082186626969253,0.09122825357411901,0.2004451768670784
4,hsa-mir-4669,-1.5074509990121976,-1.4902710829104289,-0.017179916101768722,0.2979179701891471,0.45594140336270433
4,hsa-mir-3659,-1.700589456145549,-1.6833462045090235,-0.017243251636525514,0.09299989035595344,0.20245178262381175
4,hsa-mir-4519,-0.9613408879239568,-0.9440448963795499,-0.017295991544406863,0.7911639985064408,0.8663452086532096
4,hsa-mir-3150b,1.4486963487602973,1.466028295852288,-0.017331947091990818,0.6890700903484146,0.7939064556451453
4,hsa-mir-6499,0.5907299073009568,0.6081912241123043,-0.01746131681134755,0.9495311433354312,0.9662547838247049
4,hsa-mir-4448,-1.700589456145549,-1.6830237180594185,-0.01756573808613049,0.09122825357411901,0.2004451768670784
4,hsa-mir-3141,-1.671000018451317,-1.653396195749231,-0.017603822702086047,0.12235289270386535,0.2428378023130152
4,hsa-mir-762,-1.700589456145549,-1.6829230953111858,-0.017666360834363237,0.05787295347212917,0.15072088049502755
4,hsa-mir-4536-1,-1.6896247128216464,-1.6717990573750388,-0.017825655446607636,0.10576492394143151,0.22012672458461421
4,hsa-mir-3914-1,-1.669316947731034,-1.6514815793696518,-0.01783536836138211,0.2680403562481384,0.4249420281982682
4,hsa-mir-548a-3,-1.687824041079502,-1.6697086488384587,-0.018115392241043304,0.11289015647171864,0.23050869646057734
4,hsa-mir-5009,-1.642700855673514,-1.6242675170029384,-0.018433338670575727,0.10165347061980733,0.2145864873706352
4,hsa-mir-548ay,-1.6424047596554956,-1.62389842825092,-0.018506331404575693,0.11331718926002514,0.2306343985001329
4,hsa-mir-4735,-1.6757766420211346,-1.6569294765104128,-0.018847165510721853,0.12866342525384952,0.25070670352584984
4,hsa-mir-6752,-1.559767166197475,-1.5407530692066662,-0.019014096990808804,0.3607576054025904,0.5191714616494844
4,hsa-mir-548l,-1.6080436357403318,-1.5888204735172327,-0.019223162223099166,0.21662862641648026,0.3572311386994812
4,hsa-mir-3116-2,-1.6759028824528521,-1.6566761871659137,-0.019226695286938433,0.08277832873504193,0.18962436538423702
4,hsa-mir-3923,-1.673983294190745,-1.6545824242865348,-0.019400869904210305,0.10786160409871277,0.22286636078674427
4,hsa-mir-1295b,-1.4252716643160643,-1.4058646316069852,-0.019407032709079175,0.5994485574721,0.7340186418025715
4,hsa-mir-4656,-1.6686154636843173,-1.6491402092307599,-0.019475254453557467,0.20613124759289952,0.3448859602440884
4,hsa-mir-301a,-0.42133070396479017,-0.4018505090395527,-0.01948019492523745,0.45090970015349835,0.6100773046309258
4,hsa-mir-6759,-1.614411212436495,-1.5948970038724184,-0.019514208564076707,0.32613077553681386,0.48132829691336765
4,hsa-mir-6811,-1.575055750678346,-1.5547787756262434,-0.020276975052102575,0.5533159768652376,0.6995315875158837
4,hsa-mir-6722,-1.700589456145549,-1.6802208508528171,-0.02036860529273188,0.06734731694679062,0.1649322047676505
4,hsa-mir-922,-1.6524079735795076,-1.631754507553193,-0.020653466026314682,0.16718794049454755,0.297702915715123
4,hsa-mir-6742,-1.579197699506847,-1.5585298384286945,-0.02066786107815255,0.3013679804407721,0.45791293787904763
4,hsa-mir-4536-2,-1.6896247128216464,-1.6688764029267555,-0.02074830989489085,0.09378384104031988,0.2031983222540264
4,hsa-mir-5087,-1.6284394033902518,-1.6076828250191542,-0.020756578371097678,0.09878253759396896,0.21080815136332637
4,hsa-mir-6504,-1.700589456145549,-1.6798228846925172,-0.020766571453031846,0.10611236979976275,0.22012672458461421
4,hsa-mir-5695,-1.6779157111402887,-1.657126514774764,-0.020789196365524676,0.0973684742232747,0.208933727356683
4,hsa-mir-1322,-1.700589456145549,-1.6797851952661333,-0.02080426087941567,0.09122825357411901,0.2004451768670784
4,hsa-mir-6873,-1.1842329729036292,-1.1632175457661182,-0.021015427137510923,0.9062613676377795,0.9381338643098448
4,hsa-mir-4666b,-1.700589456145549,-1.6790218332663671,-0.021567622879181902,0.09299989035595344,0.20245178262381175
4,hsa-mir-6878,-1.5506333826601315,-1.5287709340005222,-0.02186244865960929,0.44794775442874324,0.6065959174555898
4,hsa-mir-4773-1,-1.610952930625431,-1.588890264643554,-0.022062665981877005,0.5394319149352205,0.6875112641331241
4,hsa-mir-6829,-1.244766741907217,-1.2224683161328298,-0.02229842577438723,0.8925321088811656,0.9288526283219602
4,hsa-mir-499b,-1.688221913317889,-1.6658321765896356,-0.022389736728253506,0.14939564090819368,0.27777973756469865
4,hsa-mir-7855,-1.700589456145549,-1.6777929917212844,-0.02279646442426464,0.07944034126344192,0.18386785218244717
4,hsa-mir-5706,-1.6418966730907583,-1.6189390761157048,-0.022957596975053507,0.17461643389805367,0.30641353979860936
4,hsa-mir-20b,1.7050552704852653,1.7280900337375646,-0.02303476325229936,0.8785379138642027,0.9186040003578674
4,hsa-mir-125a,12.045688063679274,12.068984547049517,-0.023296483370243593,0.9616151159819007,0.9747365698062151
4,hsa-mir-5691,-1.6823329339344402,-1.6589701352585449,-0.023362798675895302,0.1405697952386932,0.266664474786939
4,hsa-mir-6081,-1.6739451847152909,-1.6502714898969555,-0.023673694818335367,0.12310702683350111,0.24371441860439305
4,hsa-mir-632,0.46055211586533745,0.484480894469792,-0.023928778604454526,0.9377632845546265,0.960286143844621
4,hsa-mir-4688,-1.6717538050982568,-1.6477216068135274,-0.024032198284729356,0.14497268258245702,0.27117192425495557
4,hsa-mir-5089,-1.689661390883477,-1.6650830343156282,-0.02457835656784879,0.09378384104031988,0.2031983222540264
4,hsa-mir-4737,-1.687824041079502,-1.6632329922723788,-0.02459104880712326,0.12117008927957523,0.241720382706058
4,hsa-mir-3139,-1.689661390883477,-1.664814004835166,-0.024847386048310938,0.09614767187023313,0.20716901673696642
4,hsa-mir-4645,-1.4047511747510966,-1.3798577152888394,-0.024893459462257184,0.6130060754850629,0.7430376672546217
4,hsa-mir-5687,-1.700589456145549,-1.6751862982356154,-0.025403157909933638,0.1306196961952143,0.2528123152165438
4,hsa-mir-1305,-1.700589456145549,-1.6751007628206789,-0.025488693324870138,0.10611236979976275,0.22012672458461421
4,hsa-mir-2113,-1.6721857020646562,-1.6465389818380558,-0.025646720226600417,0.15778775800602055,0.2882305649758689
4,hsa-mir-548ai,-1.700589456145549,-1.6748649585876279,-0.025724497557921167,0.10809471006831707,0.22305257633144795
4,hsa-mir-3681,-1.6817832997715052,-1.6559511301867869,-0.025832169584718345,0.13720848492283272,0.2626321919995326
4,hsa-mir-6736,-0.9229293581999056,-0.8969148966890054,-0.026014461510900255,0.6254459317291627,0.7473703225908621
4,hsa-mir-3920,-1.700589456145549,-1.6743129558714382,-0.02627650027411077,0.1497255762884342,0.2780617845356635
4,hsa-mir-2278,-1.4034859492819338,-1.3768646358850978,-0.026621313396836044,0.5533474224324362,0.6995315875158837
4,hsa-mir-4659b,-1.700589456145549,-1.6738545546065877,-0.026734901538961298,0.16045489788221973,0.2919450910230816
4,hsa-mir-4520-2,-1.700589456145549,-1.6736414917279399,-0.02694796441760916,0.15229255797760577,0.2798308485807597
4,hsa-mir-575,-1.700589456145549,-1.6736267091733268,-0.02696274697222223,0.20509572056868552,0.34440185585269045
4,hsa-mir-6800,-0.8682165134991038,-0.8408226986624315,-0.027393814836672248,0.7035379285172175,0.8028669849940449
4,hsa-mir-550b-1,-1.700589456145549,-1.673081379926302,-0.027508076219247002,0.14311407386653782,0.2683388884997584
4,hsa-mir-607,-1.5351872329790228,-1.507508187953093,-0.027679045025929883,0.858120618424896,0.9069567511807843
4,hsa-mir-3121,-1.700589456145549,-1.672861220879946,-0.027728235265602974,0.16312184557348736,0.2938453569222174
4,hsa-mir-5589,-1.6817832997715052,-1.6538620555637797,-0.02792124420772546,0.057037960505774095,0.1493960369369542
4,hsa-mir-4513,-1.700589456145549,-1.6719872472071577,-0.02860220893839127,0.16312184557348736,0.2938453569222174
4,hsa-mir-4517,-1.6786966475595744,-1.6500943539820394,-0.028602293577534965,0.10096790374541566,0.21371767956967222
4,hsa-mir-4764,-1.700589456145549,-1.6718363405399668,-0.028753115605582247,0.22073509140810552,0.3632349605449838
4,hsa-mir-614,-1.6783815506805912,-1.6493396716664808,-0.029041879014110483,0.10732106494497819,0.22204358264478247
4,hsa-mir-3184,-1.700589456145549,-1.6712224067147712,-0.029367049430777836,0.15229255797760577,0.2798308485807597
4,hsa-mir-1912,-1.5673642285579326,-1.5379517022288396,-0.02941252632909297,0.07466295834881104,0.1772819102346198
4,hsa-mir-1286,-1.6835697092818125,-1.6540870059961468,-0.029482703285665712,0.11083318948995509,0.22717390649326596
4,hsa-mir-7849,-1.700589456145549,-1.6709951123647253,-0.029594343780823706,0.14068260432669924,0.266664474786939
4,hsa-mir-3926-1,-1.4854434956972846,-1.4557367887731059,-0.02970670692417876,0.46319809117384897,0.6191087946864764
4,hsa-mir-3689f,-1.700589456145549,-1.6708745203533704,-0.029714935792178654,0.12478355758833722,0.24547585099345026
4,hsa-mir-4761,-1.6826818703603288,-1.6529416462618454,-0.029740224098483425,0.12288939355696606,0.24359269879144477
4,hsa-mir-205,9.65547126169988,9.68528419895739,-0.02981293725751044,0.6792275386565532,0.7878029444641063
4,hsa-mir-4296,-1.700589456145549,-1.6706546234990496,-0.029934832646499432,0.14068260432669924,0.266664474786939
4,hsa-mir-4706,-1.370766026681807,-1.3402453702572839,-0.030520656424523063,0.6831331192479666,0.7905694851831068
4,hsa-mir-181a-1,10.825677443736327,10.85624615502062,-0.03056871128429428,0.783154097925044,0.86279688754454
4,hsa-mir-190b,-1.1298163676056283,-1.098969230067957,-0.03084713753767132,0.6158950897682257,0.7447128550294642
4,hsa-mir-4451,-1.700589456145549,-1.6696845091371175,-0.030904947008431494,0.14311407386653782,0.2683388884997584
4,hsa-mir-4634,-1.700589456145549,-1.6693908129573602,-0.031198643188188768,0.12478355758833722,0.24547585099345026
4,hsa-mir-559,-1.700589456145549,-1.6692228349461087,-0.03136662119944034,0.10611236979976275,0.22012672458461421
4,hsa-mir-4708,-1.6659234112540888,-1.6345180387711649,-0.031405372482923966,0.28261573132482715,0.4382510346587777
4,hsa-mir-3147,-1.700589456145549,-1.6688974644611922,-0.03169199168435677,0.14311407386653782,0.2683388884997584
4,hsa-mir-4636,-1.3633334242721027,-1.3316196251852335,-0.03171379908686922,0.6592440006758488,0.7732486022964842
4,hsa-mir-548d-1,-1.6103790174729062,-1.5786228206429047,-0.031756196830001526,0.4149102617011823,0.5779107216552182
4,hsa-mir-4470,-1.4447859619344485,-1.4128661353746121,-0.031919826559836384,0.8921841494616203,0.9288526283219602
4,hsa-mir-3942,-1.6652602097672757,-1.633331417621508,-0.031928792145767826,0.07746342872332264,0.18186588779627394
4,hsa-mir-6799,-1.104022852942818,-1.0720515220718492,-0.03197133087096882,0.6460915645615468,0.7612404788477265
4,hsa-mir-6721,-0.26333260768034467,-0.2311430984633627,-0.032189509216981965,0.9485050560061425,0.9658406575519467
4,hsa-mir-3116-1,-1.6446070113824582,-1.6123605953422941,-0.032246416040164094,0.469194978916687,0.623993322344443
4,hsa-mir-6874,-0.3172154693527432,-0.28492078735071846,-0.03229468200202473,0.6105804908402604,0.7416848668041279
4,hsa-mir-6084,-1.362718320200716,-1.3303719785012005,-0.03234634169951556,0.8223963082020124,0.8866193785730057
4,hsa-mir-4484,-1.5804546784037066,-1.5480917036564197,-0.03236297474728689,0.5773719890149285,0.7194875540353158
4,hsa-mir-744,7.081334988690079,7.1138159289586165,-0.03248094026853732,0.7932227511497809,0.8663452086532096
4,hsa-mir-548az,-1.454546418934734,-1.4218177602045,-0.032728658730234006,0.41703926158451515,0.579324352690867
4,hsa-mir-5003,-0.8970603085170192,-0.8642672046493912,-0.032793103867628015,0.864195037485761,0.9092120952672879
4,hsa-mir-6784,-0.3465622875774002,-0.31365864480267863,-0.032903642774721575,0.8268055056501846,0.8876920776423181
4,hsa-mir-4420,-1.6832197269120075,-1.6501766921914864,-0.03304303472052106,0.22403039662531887,0.3676111820958435
4,hsa-mir-6839,-1.700589456145549,-1.6671261588486919,-0.03346329729685715,0.16312184557348736,0.2938453569222174
4,hsa-mir-5582,-1.700589456145549,-1.6666657835373428,-0.03392367260820617,0.2082470536970959,0.34713403718649394
4,hsa-mir-448,-1.700589456145549,-1.666400993081987,-0.03418846306356205,0.07944034126344192,0.18386785218244717
4,hsa-mir-4783,-1.592930323197821,-1.5582832716609487,-0.0346470515368722,0.48290130638051676,0.6373316733956058
4,hsa-mir-4512,-1.2927800613109968,-1.2577063698707776,-0.03507369144021921,0.6763020895230001,0.7861633827540091
4,hsa-mir-4663,-1.700589456145549,-1.6655077125417401,-0.03508174360380889,0.19311868840393412,0.3292515343280188
4,hsa-mir-124-3,-1.6549911990875685,-1.6198692487130117,-0.03512195037455679,0.1205810131886534,0.24117264177731335
4,hsa-mir-7161,-1.6697154330408719,-1.6341879684963405,-0.03552746454453137,0.1967173597652427,0.33355428109818525
4,hsa-mir-3175,-1.4653307801777082,-1.4296708213332923,-0.03565995884441597,0.9358704493386419,0.960286143844621
4,hsa-mir-130b,5.86903942680921,5.9047349839936905,-0.035695557184480364,0.4122012091051914,0.5746504791815001
4,hsa-mir-5571,-1.4506607546240187,-1.414947458515115,-0.035713296108903725,0.3201621634915491,0.4761229504736097
4,hsa-mir-3126,-1.2979702189997808,-1.2621901652320149,-0.03578005376776594,0.9410646195344183,0.9619920951918824
4,hsa-mir-4524a,-1.3792069087535321,-1.34299199373739,-0.03621491501614216,0.8318951701381492,0.8894814460331285
4,hsa-mir-1179,-1.6682965721366199,-1.631937976050719,-0.03635859608590075,0.20599708991597077,0.3448859602440884
4,hsa-mir-888,-1.700589456145549,-1.6641984231777416,-0.036391032967807435,0.14311407386653782,0.2683388884997584
4,hsa-mir-423,9.459405759126572,9.496055932205984,-0.036650173079411985,0.4960073977365969,0.6476398941509122
4,hsa-mir-3151,-1.4323576948937098,-1.3956058162846299,-0.03675187860907991,0.6468861265273216,0.7612404788477265
4,hsa-mir-891b,-1.700589456145549,-1.663256854501442,-0.03733260164410712,0.18192217411907158,0.3146325849509442
4,hsa-mir-5094,-1.6625555434541388,-1.6251336566363126,-0.03742188681782621,0.3368070652598852,0.4919653762223042
4,hsa-mir-631,-1.700589456145549,-1.6631285857913811,-0.0374608703541679,0.22073509140810552,0.3632349605449838
4,hsa-mir-3664,-1.589990826665233,-1.5522706504405634,-0.0377201762246695,0.5445439525442868,0.6923297196162082
4,hsa-mir-4419b,-1.6077151408221537,-1.5699915013529615,-0.037723639469192216,0.32211296472613726,0.477156337552055
4,hsa-mir-6745,-1.6619451330683621,-1.6240141192666897,-0.03793101380167241,0.3894440870782765,0.5493063072713484
4,hsa-mir-1185-2,-1.6315381295323041,-1.59335012234416,-0.03818800718814419,0.584940237048025,0.7253630920468355
4,hsa-mir-548y,-1.700589456145549,-1.6620777810536713,-0.038511675091877695,0.06875383219624423,0.16732601907354291
4,hsa-mir-4668,-1.6298702079452239,-1.5912777065737114,-0.03859250137151249,0.22410143216227382,0.3676111820958435
4,hsa-mir-4497,-1.700589456145549,-1.6619830805257907,-0.038606375619758326,0.16312184557348736,0.2938453569222174
4,hsa-mir-4785,-0.40613551815675225,-0.3672008924208297,-0.038934625735922546,0.9988711095239429,0.9997148069620687
4,hsa-mir-5047,-1.700589456145549,-1.661441028038901,-0.03914842810664809,0.16045489788221973,0.2919450910230816
4,hsa-mir-5190,-1.700589456145549,-1.661293440243361,-0.03929601590218801,0.19617631677810393,0.33300876406294033
4,hsa-mir-4773-2,-1.6356039084259737,-1.5962126870404059,-0.03939122138556783,0.49118377522694806,0.6441597722798734
4,hsa-mir-653,-1.1436845889834018,-1.1041509716490536,-0.039533617334348126,0.794528601491047,0.8663452086532096
4,hsa-mir-6723,-1.2222732265495206,-1.1825838561835493,-0.03968937036597131,0.730208790525493,0.8242588373514972
4,hsa-mir-3133,-1.700589456145549,-1.6606643006460433,-0.039925155499505705,0.26018040266365694,0.4154364668938637
4,hsa-mir-1257,-1.700589456145549,-1.6606126683463842,-0.039976787799164804,0.14557582877958422,0.2719740034684448
4,hsa-mir-7845,0.5213542074762046,0.5618158994423644,-0.040461691966159785,0.9474576547094893,0.9654042725975202
4,hsa-mir-3158-1,0.5859253731968558,0.6265398355620788,-0.040614462365223036,0.6661934191959904,0.7789595429459812
4,hsa-mir-624,-0.45638839732566905,-0.4150965954000753,-0.04129180192559373,0.8117086098513948,0.87996207878261
4,hsa-mir-548d-2,-1.6548962037465094,-1.613102833620144,-0.041793370126365303,0.3599112306466812,0.5184316895741669
4,hsa-mir-4802,-1.700589456145549,-1.6586335933337581,-0.04195586281179087,0.26018040266365694,0.4154364668938637
4,hsa-mir-5698,1.9281031179685775,1.9702201420260768,-0.042117024057499286,0.984342698783335,0.9900545519677645
4,hsa-mir-4322,-1.6799163211336994,-1.6370976845100709,-0.0428186366236285,0.22840562688493662,0.37271211081642375
4,hsa-mir-548f-1,-1.700589456145549,-1.657590784457103,-0.042998671688446066,0.16045489788221973,0.2919450910230816
4,hsa-mir-4478,-1.552157102478724,-1.5090406189157801,-0.04311648356294384,0.35677685111656365,0.5148676112320437
4,hsa-mir-3166,-1.669780407339875,-1.6265101912324573,-0.04327021610741766,0.25536914106693126,0.41010828457750154
4,hsa-mir-7854,0.40338472280064075,0.4470725395953644,-0.043687816794723666,0.9381256943712836,0.960286143844621
4,hsa-mir-876,-1.700589456145549,-1.6566218304958904,-0.043967625649658615,0.18192217411907158,0.3146325849509442
4,hsa-mir-3660,-1.4319668751549792,-1.386685815188601,-0.04528105996637821,0.5991427436860961,0.7340186418025715
4,hsa-mir-548k,-1.6350392630716437,-1.5895941965722244,-0.04544506649941926,0.3544496409585168,0.5119828147178576
4,hsa-mir-581,-1.6497042477845478,-1.6041584175679486,-0.04554583021659919,0.34273288773954813,0.4992187720576051
4,hsa-mir-6796,-1.0929946720418304,-1.0473983660916144,-0.04559630595021602,0.9777041314280592,0.9846471562477549
4,hsa-mir-6758,-1.3180229100301009,-1.2723289070137853,-0.04569400301631554,0.8867339243073776,0.9252875731903071
4,hsa-mir-4529,-1.6440978683619392,-1.5983765573150095,-0.04572131104692967,0.2781656933776298,0.4347685804798563
4,hsa-mir-5196,-1.3666350531895248,-1.3208769041310477,-0.04575814905847708,0.8153852437548899,0.8814975608160972
4,hsa-mir-376a-1,-1.4111926312005938,-1.3653917943166074,-0.045800836883986396,0.6571065650752452,0.7713214759348251
4,hsa-mir-135b,2.5477358458829262,2.593744949635887,-0.046009103752960634,0.8316376092293424,0.8894814460331285
4,hsa-mir-7848,-1.5782923782833986,-1.5320361337886619,-0.046256244494736753,0.3103915920632109,0.46738502279788513
4,hsa-mir-5579,-1.1324975484423183,-1.0862212935592819,-0.04627625488303644,0.61093913707904135,0.7416848668041279
4,hsa-mir-4655,-1.6861347156623718,-1.6398410192500887,-0.04629369641228309,0.20626833391521443,0.3448859602440884
4,hsa-mir-548aw,-1.5771564706374988,-1.5306304835002424,-0.04652598713725631,0.31711444845195413,0.47339573166033344
4,hsa-mir-4712,-1.700589456145549,-1.6538606373268354,-0.0467288188187136,0.35035949886094964,0.5083052238079631
4,hsa-mir-6765,-1.4098530415215447,-1.3630489440415512,-0.04680409747999348,0.589685323843363,0.7283524189989281
4,hsa-mir-4730,-1.553524608786059,-1.5066554680478002,-0.046869140738258874,0.4245799243799673,0.5851101431384708
4,hsa-mir-4533,-0.5375123007083104,-0.4906162009146818,-0.046896099793628576,0.5015253296170386,0.6525267007527774
4,hsa-mir-30b,5.905549755413945,5.953265419023084,-0.04771566360913848,0.9378034121494243,0.960286143844621
4,hsa-mir-4700,-0.8828156968100843,-0.8350116606909808,-0.047804036119103555,0.8630117663737755,0.9090468302114043
4,hsa-mir-641,-1.2825572588171936,-1.2343781385247394,-0.04817912029245419,0.9416422624089773,0.9619920951918824
4,hsa-mir-887,2.145902121901595,2.194629677059572,-0.04872755515797689,0.6256831033997858,0.7473703225908621
4,hsa-mir-3610,2.0299093569992657,2.0786405068306615,-0.048731149831395815,0.8922138417660287,0.9288526283219602
4,hsa-mir-150,9.16015962252718,9.209003951504364,-0.04884432897718405,0.6805971165934134,0.7888049791127228
4,hsa-mir-938,-1.6828853344078456,-1.633363159613603,-0.0495221747942427,0.2735282618464871,0.4304958438297714
4,hsa-mir-4474,-1.6490157364766878,-1.5984556693465295,-0.05056006713015826,0.5023101555101197,0.6527521567947535
4,hsa-mir-4667,-1.026184561123664,-0.9752944230386249,-0.05089013808503906,0.7048822506326813,0.8038130928267418
4,hsa-mir-4691,-0.9274732625887625,-0.8763393950858928,-0.051133867502869745,0.8467041545472885,0.9003806960421064
4,hsa-mir-26b,7.069657611114253,7.1208171160672995,-0.051159504953046664,0.9378034121494243,0.960286143844621
4,hsa-mir-4743,-1.2742600945242428,-1.2226422328281368,-0.05161786169610605,0.7006280184311908,0.8028669849940449
4,hsa-mir-6822,-1.2531467342962592,-1.2009347233993226,-0.05221201089693661,0.8554427958679438,0.9053532982048795
4,hsa-mir-8072,0.22391070449921185,0.2761586225991939,-0.05224791809998203,0.7017419896547799,0.8028669849940449
4,hsa-mir-2116,1.1130172467002575,1.1655540103303952,-0.052536763630137706,0.7368974705234254,0.827617029529549
4,hsa-mir-6503,-1.0617521317636056,-1.0088475038736524,-0.052904627889953204,0.9819678358970475,0.9883031122576735
4,hsa-mir-124-1,-1.6759442130287,-1.622958801566556,-0.05298541146214397,0.17807855334882697,0.3107410998033222
4,hsa-mir-6739,-1.616533458588759,-1.5626101487307158,-0.05392330985804317,0.8252297774769302,0.8876920776423181
4,hsa-mir-555,-1.5812479690583419,-1.5273147686693136,-0.05393320038902827,0.8059902536302928,0.8761984638768339
4,hsa-mir-4428,-1.630224165947702,-1.575976224762086,-0.05424794118561582,0.46142639075758995,0.6178756820444982
4,hsa-mir-1246,-1.352404510204456,-1.2976400051803674,-0.05476450502408858,0.966196535703228,0.9781094066820478
4,hsa-mir-3180-4,-1.3705032375102124,-1.315689212650886,-0.054814024859326516,0.6387532875363444,0.757184748143387
4,hsa-mir-466,-1.6578108278443768,-1.6023440586123603,-0.055466769232016544,0.47451773828611316,0.6289832322017499
4,hsa-mir-3195,-1.6821980716066716,-1.6265267347911445,-0.05567133681552705,0.28389375747824575,0.43979569182330025
4,hsa-mir-4673,-1.6236923466109947,-1.5677440774403413,-0.05594826917065343,0.9984211673984392,0.9997148069620687
4,hsa-mir-6888,-1.6555246788950722,-1.5993923682972104,-0.05613231059786172,0.6969506246562371,0.8018016035868215
4,hsa-mir-4487,-1.700589456145549,-1.6444438061056004,-0.05614565003994865,0.4180028507304545,0.5796306196795636
4,hsa-mir-3909,0.5529870303071044,0.6095528679696604,-0.05656583766255596,0.8395526606168371,0.8946052940999084
4,hsa-mir-4723,-1.0071191241590112,-0.9503849742881402,-0.056734149870871,0.81032045554488,0.8790680880737223
4,hsa-mir-598,3.1005986716709075,3.15743202166378,-0.056833349992872595,0.736200128543711,0.827617029529549
